id,name,address,city,state,end_date
2235863,CHONG EUN IKEDA & JAMES S. IKEDA,1150 W DIVERSEY PKWY,CHICAGO,IL,20130618
2329270,JORGE R HERNANDEZ,9019 S COMMERCIAL AVE  1ST,CHICAGO,IL,
2236497,MEET & POTATOES INC,1970 N LINCOLN AVE  1ST F,CHICAGO,IL,
2303053,TROY DESIGN & MANUFACTURING CO.,12359 S BURLEY AVE,CHICAGO,IL,
2314142,Write2WinCommunications LLC,1001 W MADISON ST 7 714,CHICAGO,IL,
2296705,AIRPORT PARKING,4832 - 34 W 47TH ST,CHICAGO,IL,
2324339,SNOW AND GRAHAM LLC,4021 N RAVENSWOOD AVE 2ND,CHICAGO,IL,
2295627,JOHN HIOUREAS,6301 S MAJOR AVE 1ST,CHICAGO,IL,
2270661,Contract Callers Inc,1058  CLAUSSEN RD  110,AUGUSTA,GA,20130120
2306556,401 NORTH WABASH VENTURE LLC,401 N WABASH AVE 1-89,CHICAGO,IL,
2313578,WINDY CITY CARWASH AND TIRE SHOP INC.,3451-55 W OGDEN AVE,CHICAGO,IL,
2359281,COFFEE BEAN CAFE CO.,4036 N NARRAGANSETT AVE 1ST,CHICAGO,IL,
2313733,Flores & Associates LTD,3709 W 63RD ST 1 106,CHICAGO,IL,
2239529,MUNCHIES MART INC,3403 W ARMITAGE AVE 1ST,CHICAGO,IL,
2184404,NATALIA CABRERA,4943 W 63RD ST 1 103,CHICAGO,IL,
2352356,COCO'S FAMOUS FRIED LOBSTER INC.,426 S CLARK ST,CHICAGO,IL,
2295691,KOTIPYINA SUBRAMANYAM,6721 W ARCHER AVE 1ST,CHICAGO,IL,
2247848,DUNAJEC INC,5060 S ARCHER AVE,CHICAGO,IL,
2277777,NACHANTEA Q. LOWE,14307 S LASALLE,RIVERDALE,IL,
2273026,SYLVESTER D JOHNSON,447 E 111TH ST 1ST,CHICAGO,IL,
2359681,FREYJA INC.,4919 N DAMEN AVE 1,CHICAGO,IL,
2286511,MAGIC PHOTO INC,7601 S CICERO AVE  514,CHICAGO,IL,
2332440,VERONICA SANCHEZ HERNANDEZ,2131 W BELMONT AVE 1ST,CHICAGO,IL,
2319179,Kohns Inc,6004 W NORTH AVE FIRST,CHICAGO,IL,
2321359,THE NEW VALOIS REST INC,1518 E 53RD ST  1,CHICAGO,IL,
2295755,BLAKE SALES INC.,3628 S BLAKE ST  1,CHICAGO,IL,
2364240,L CORRAL LANDSCAPING SERVICE INC.,6500 W DIVERSEY AVE 1ST,CHICAGO,IL,
2270454,NESTOR HERNANDEZ,1740 W 47TH ST,CHICAGO,IL,
2311432,ADVANTAGE MECHANICAL II,592 S COLUMBINE AVE,LOMBARD,IL,
2307505,HEARD CAPITAL LLC,350 N ORLEANS ST 2ND 2N,CHICAGO,IL,
2257680,HENG HENG JEWELRY INC,1066 W ARGYLE ST 1ST,CHICAGO,IL,
2337870,ADAN ALVAREZ,2556 S SPRINGFIELD AVE,CHICAGO,IL,
2232600,ORLANDO MORA,4930 S PULASKI RD 1 1,CHICAGO,IL,
2319967,PHOENIX AUTO COLLISION CENTER CORPORATION,1334 N KOSTNER AVE  J,CHICAGO,IL,20130515
2334635,BUILDING MANAGEMENT GROUP CO.,216 S JEFFERSON ST LOWERLEVEL LL1,CHICAGO,IL,
2358779,STEPHANIE ELAINE MANUEL,827 E 89TH ST,CHICAGO,IL,
2235225,COUNTRY FRESH FINER FOODS INC,2583 N CLARK ST 1ST,CHICAGO,IL,
2291890,ESTHER M RUIZ,2253 W 24TH ST,CHICAGO,IL,
2311317,CAPITAL GUARDIAN TRUST COMPANY,21 S CLARK ST  2544,CHICAGO,IL,
2341551,SAMANTHA M. CALDERON,4429 S MARSHFIELD AVE 1,CHICAGO,IL,
2322172,SUPERIOR FRESH INC,1800 S CANAL ST  1,CHICAGO,IL,
2269357,SOURIA ADLOUNI,5032 W NORTH AVE 1ST,CHICAGO,IL,
2321095,ROSADO CONSTRUCTION CORPORATION,5126 W ADDISON ST  1F,CHICAGO,IL,
2295397,J & J LOUNGE BANQUET HALL INC,6539-6541 W 63RD ST,CHICAGO,IL,
2322018,KARAM FOODS INC,1755 W ADDISON ST 1ST,CHICAGO,IL,
2321714,MATSUI-JONES CORPORATION,3724-3726 N CLARK ST,CHICAGO,IL,
2336339,MARIA E CARBAJAL,3115 S PULASKI RD 1ST,CHICAGO,IL,
2300594,LOWERCASE INC,213 W INSTITUTE PL  311,CHICAGO,IL,
2258853,PATRICIA MARIA BUCIO,1832 W LAWRENCE AVE,CHICAGO,IL,
2303676,HERNANDEZ TIRE SHOP WAREHOUSE INC.,4401 W CERMAK RD 1ST,CHICAGO,IL,
2341023,JOHN JAMES WEBB,5858 N SHERIDAN RD  505,CHICAGO,IL,
2319522,Briar Patch Landscaping,1815  BUTTERFIELD LN,FLOSSMOOR,IL,
2314296,JULIO C. CARDONA,4639 N BROADWAY,CHICAGO,IL,
2329524,MARIA PINA,10403 S EWING AVE  1,CHICAGO,IL,
2334416,TG NAILS & SPA INC.,1901 W DIVERSEY PKWY 1ST C-1,CHICAGO,IL,
2322090,LUCIO SANCHEZ,907 W IRVING PARK RD  1,CHICAGO,IL,
2260048,OMEGA SUAREZ,4733 W PATTERSON AVE,CHICAGO,IL,
2337060,J S AUTO REPAIR,2310 S KEDZIE AVE,CHICAGO,IL,20131013
2351698,MARIO HERRERA,6922 N CLARK ST,CHICAGO,IL,
2356443,EUROMARKET DESIGNS INC,850-854 W NORTH AVE  1,CHICAGO,IL,
2354444,Boada Alcaino Group Inc.,2124 W DIVISION ST STE 100 W,CHICAGO,IL,
2359712,R&M Property Development LLC,1923 W DIVERSEY PKWY 1ST FLOOR,CHICAGO,IL,
2316136,PERSONNEL PLANNERS INC,913 W VAN BUREN ST,CHICAGO,IL,
2296034,LEADER BOX CORP.,4831 S MAY ST,CHICAGO,IL,
2295878,RICARDO JIMENEZ,4326 S ASHLAND AVE 1ST,CHICAGO,IL,
2261385,ADRIANA ALVAREZ,4800 S RICHMOND ST 1,CHICAGO,IL,
2368507,Sol-In Training center Inc,2603 W 79TH ST 1,CHICAGO,IL,
2350973,J T KAUFMANN & H OPTIONS,401 S LA SALLE ST,CHICAGO,IL,
2333369,MISO BOGDANOV,2900  WELLER,NORTHBROOK,IL,20130418
2295690,INNEXILE INC,5758 W 65TH ST,CHICAGO,IL,
2261158,ALFREDO DEL TORO,2200 W CERMAK RD 1ST REAR,CHICAGO,IL,
2358866,JITSUO LLC,1829 W CHICAGO AVE 1,CHICAGO,IL,20131214
2237043,SOO J. KIM,922 W ARMITAGE AVE,CHICAGO,IL,
2304721,SOLID GOLD JEWELRY & DIAMONDS INC.,5220 S PULASKI RD 1ST 195,CHICAGO,IL,
2343140,PHILIP D. CIMINNA BARBERSHOP,175 N WELLS ST 1ST,CHICAGO,IL,
2355971,1858 CORPORATION,1858 W IOWA ST 1ST,CHICAGO,IL,
2334090,MARTIN LUTHER COVINGTON,6212  MISTY PINES DR,TINLEY PARK,IL,
2296887,ESTES-WEST INC,4100 S ASHLAND AVE  MULTIPLE,CHICAGO,IL,
2299691,THE RACQUET CLUB OF CHICAGO,1365 N DEARBORN ST,CHICAGO,IL,
2350268,GERARDOS & QUINTANAS AUTO ELECTRIC CORP,4034 W 63RD ST FIRST,CHICAGO,IL,20130819
2302388,THE ASPEN MULLING COMPANY,325 W HURON ST 4 408,CHICAGO,IL,
2304707,Subhaan Enterprise Inc,3201 W LAWRENCE AVE STORE,CHICAGO,IL,
2189007,FOOT REFLEXOLOGY INC.,6310 N NAGLE AVE 1ST A,CHICAGO,IL,
2342124,12 WEST ELM LLC,12 W ELM ST,CHICAGO,IL,
2322060,MARK WHITE SQUARE POST #6870 V.F.W. INC.,3152 S WALLACE ST 1ST,CHICAGO,IL,20130820
2339919,christopher m milhausen,218 N HALSTED ST 1,CHICAGO,IL,
2355635,EMPTY BOTTLE INC,1035 N WESTERN AVE 1ST,CHICAGO,IL,
2235817,MACHINE TOOL ACCESSORIES & MANUFACTURING,1915 W FULLERTON AVE,CHICAGO,IL,
2309260,RUBEN LASHAWN DUNKIN,430 W NORTH AVE,CHICAGO,IL,20130318
2239265,liam foods inc,2101 E 71ST ST 1 ST  J,CHICAGO,IL,20130125
2309412,UNIVERSITY CLUB OF CHICAGO,76 E MONROE ST,CHICAGO,IL,
2226677,LAN PHUONG T VO,46 E CHICAGO AVE BSMT,CHICAGO,IL,
2225897,MARIA VALENCIA,1854 W 35TH ST,CHICAGO,IL,
2236217,5 WEST DIVISION CORP.,5 W DIVISION ST BASEMENT,CHICAGO,IL,
2353844,Infor (US) Inc,500 W MADISON ST FLOOR 21 2100,CHICAGO,IL,
2222801,TIFFIN INC,2536 W DEVON AVE 1ST,CHICAGO,IL,
2328449,CHICAGO URBAN WEAR INC,1 S PULASKI RD 0,CHICAGO,IL,
2236928,ROGERS ROOFING INC.,4540  WABASH AVE,HAMMOND,IN,
2328953,RAMON MIRANDA,8357 S BUFFALO AVE 1ST,CHICAGO,IL,
2307821,S L J CORP,2424 S OAKLEY AVE,CHICAGO,IL,
2323887,CHANG YING CHINESE EMPORIUM INC.,2150 S ARCHER AVE,CHICAGO,IL,
2328056,DATAAR INCORPORATED,5000 N SHERIDAN RD GROUND,CHICAGO,IL,
2303424,DENNIS & CHUCKS HEATING INC.,526  BRIARHILL RD,GLENVIEW,IL,
2264065,ILDA ALANIS,2428 W 47TH ST 1ST,CHICAGO,IL,20130910
2295428,ASHLAND COLD STORAGE COMPANY,1556 W 43RD ST,CHICAGO,IL,
2340291,RESULTRIX LLC,111 E WACKER DR 15 1500,CHICAGO,IL,
2359091,ERIC CARL SIPOS,129  LINDEN DR,FRANKFORT,IL,
2324356,KATHERINE ANNE RUDIGIER,3723-3725 N SOUTHPORT AVE 1 1,CHICAGO,IL,
2336149,CORTES IBANEZ ENTERPRISES INC,3705 W 26TH ST 1ST,CHICAGO,IL,
2354567,SAINT LUCIA'S LLC,2075 N WESTERN AVE 1ST,CHICAGO,IL,20130903
2361420,DANGUOLE  VILKIENE,2956 W MONTROSE AVE,CHICAGO,IL,
2265202,PAUL EPIFANIO,2858 N CICERO AVE 1ST,CHICAGO,IL,
2341348,SAMANTHA MONIQUE SNAIDAUF,5120 S KILDARE AVE,CHICAGO,IL,
2320978,The Grille Cafe,1711 E 87TH ST 1ST,CHICAGO,IL,
2351034,JAPAN FOOD EXPRESS CO,179 W VAN BUREN ST,CHICAGO,IL,
2305779,ZBIGNIEW CWIK,4324 N OLEANDER AVE 1ST,NORRIDGE,IL,
2265605,DANIEL J HOYNE,3447 N PULASKI RD  1ST,CHICAGO,IL,
2328406,AmyMarie L Clarke,2953 S KEELEY ST 1,CHICAGO,IL,
2347467,K&M AutobodySolutions INC,1123 W ROSEMONT AVE 1,CHICAGO,IL,20130919
2361753,CYNTHIA A GUANO,3150 W MONTROSE AVE 1ST,CHICAGO,IL,
2313866,MIGUEL A. HERNANDEZ,5220 S PULASKI RD GROUND C46-C47,CHICAGO,IL,20131013
2336020,INDUSTRIAL STORAGE WHSE CORP,4343 W OHIO ST  1ST,CHICAGO,IL,
2244077,K.S.I. TRADING CORP.,5414 W ROOSEVELT RD 1ST,CHICAGO,IL,
2349311,WILLA B. SACHS,3925 N MARSHFIELD AVE,CHICAGO,IL,
2256453,JR BEAUTY SALON P.C.,2126 N WESTERN AVE 1ST,CHICAGO,IL,
2257637,WILLIAM & THOMAS BRUMMEL,9932 S VINCENNES AVE 1ST,CHICAGO,IL,
2269471,renewal group LLC,917 W CULLOM AVE 1,CHICAGO,IL,
2282033,NICOLAS RODRIGUEZ,3722 W MARQUETTE RD 1ST,CHICAGO,IL,
2234101,MLS SHOE SERVICES INC.,203 N LA SALLE ST,CHICAGO,IL,
2367380,EVELYN VILLA,5050 -5054 W FULLERTON AVE 1,CHICAGO,IL,
2355002,CUZ WE CAN INC.,3500 S WESTERN AVE GROUND,CHICAGO,IL,
2225487,FROGGY'S HEATING AND A/C CORP.,2712 W TOUHY AVE 1ST,CHICAGO,IL,
2266738,ALTAGRACIA JIMENEZ,2541 S CHRISTIANA AVE,CHICAGO,IL,
2201433,MARIA FRANCO,4716 W DIVERSEY AVE 1,CHICAGO,IL,
2307562,HIRO & JILL LLC,46 E SUPERIOR ST TOP,CHICAGO,IL,20130809
2227358,LITTMANN INDUSTRIES INC,529 W WRIGHTWOOD AVE,ELMHURST,IL,
2265850,JEFFREY J. WUNDERLICH,5244 W BELMONT AVE 1ST,CHICAGO,IL,
2290476,HASSAN M. HASSAN,3234 S RACINE AVE 1,CHICAGO,IL,
2326079,Autumn Builders Inc.,120 W BARTLETT AVE,BARTLETT,IL,
2296858,SERGIO TRUJILLO,1847 W 47TH ST,CHICAGO,IL,
2335420,RSJM RESTAURANT & TAQUERIA LIMITED,3916 W 26TH ST,CHICAGO,IL,
2304467,TENORIO TIRE SHOP 5 INC.,2321-2329 W 47TH ST 1ST,CHICAGO,IL,20131018
2322539,YOUNG S YOON,2109 S WABASH AVE  C,CHICAGO,IL,
2318370,C.J.'S FOOD DISTRIBUTORS LLC,835 W WAYMAN ST 1,CHICAGO,IL,
2297635,MARIA ALICIA SANCHEZ,5708 S CENTRAL AVE 1,CHICAGO,IL,
2296774,EXCEL MACHINING INC,5654 W 65TH ST,CHICAGO,IL,
2312843,ANA MARIA HERRERA,5648 S KEDZIE AVE 1ST,CHICAGO,IL,
2335987,MORALES LORENZO,3057 S HOMAN AVE,CHICAGO,IL,
2235111,ALEHANDROS POULAKIS,807 W WEBSTER AVE,CHICAGO,IL,
2236094,BRIAN JOHN WOLF,2811 N LINCOLN AVE 1ST,CHICAGO,IL,
2295485,COVEY MACHINE INC,3604 S MORGAN ST  1,CHICAGO,IL,
2326014,EMANUEL RIOS,5870 N LINCOLN AVE 1 1,CHICAGO,IL,
2352252,J. NATIVIDAD DE LA TORRE,7122-7124 S HALSTED ST,CHICAGO,IL,
2198974,REB STEEL EQUIPMENT CORP.,4556 W GRAND AVE,CHICAGO,IL,
2295399,FAR-FAR RESTAURANT INC,4820 S CICERO AVE,CHICAGO,IL,
2360989,UIC ATHLETIC ALUMNI CORP.,839 W ROOSEVELT RD,CHICAGO,IL,
2361419,AHMED ENTERPRISES INC.,3801 N WESTERN AVE,CHICAGO,IL,
2317402,TAQUERIA LIMITED PARTNERSHIP,812-816 W RANDOLPH ST,CHICAGO,IL,
2326093,PEDRO TOVAR,4944 W BYRON ST,CHICAGO,IL,
2335185,FIRE KING OIL COMPANY,2800 S KEDZIE AVE,CHICAGO,IL,
2341089,Vernon F Thompson,1972 E 73RD ST 1ST FLOOR,CHICAGO,IL,
2335956,INGRAM JEWELERS & PAWNERS INC,4234 W MADISON ST 1ST,CHICAGO,IL,
2338312,H-N IRON WORKS FENCE,4147 W OGDEN AVE 1ST,CHICAGO,IL,
2348118,Ellen Murphy Limited,9913 S WALDEN PKWY 1,CHICAGO,IL,
2321185,Samaria G. Rodriguez,2622 S KEDVALE AVE,CHICAGO,IL,
2297111,KATHY A DECARLO,3642 S PARNELL AVE,CHICAGO,IL,
2322159,ACTION ADVERTISING INC,2420 S MICHIGAN AVE  1ST,CHICAGO,IL,
2292235,GEORGE B. AUDISHO,4160 W LAWRENCE AVE 1,CHICAGO,IL,
2356835,MARTIN DELGADO &  ASSOCIATES,867 N MARSHFIELD AVE,CHICAGO,IL,
2310683,BOLLER CONSTRUCTION CO INC.,3045 W WASHINGTON ST,WAUKEGAN,IL,
2331977,JAIME A. NAULA,1910 W CHICAGO AVE 1,CHICAGO,IL,
2299559,AMMAN ONE STOP SHOP INC.,3635 W DIVERSEY AVE 1,CHICAGO,IL,
2235944,RICHMOND MACHINERY INC,2340 N LISTER AVE 1ST,CHICAGO,IL,
2353700,gregory j sefner,3822 N BELL AVE 2,CHICAGO,IL,
2338553,HEALTHCARE CONSORTIUM OF ILLNOIS,2100 S MARSHALL BLVD 5TH 501-502,CHICAGO,IL,
2337962,S D R CORPORATION,4350 W OHIO ST 1ST,CHICAGO,IL,20130222
2258320,S & H MUFFLER INC,10137 S WESTERN AVE 1ST,CHICAGO,IL,
2321473,PONG IMPORT & U S AUTO SER INC,3848 N CLARK ST 1ST,CHICAGO,IL,
2342399,Mia's Cafe 4200 Inc.,4200 N CENTRAL AVE FIRST FLOOR A,CHICAGO,IL,
2300444,JOHN MARK WURSTER,1633 N NATOMA AVE 1ST,CHICAGO,IL,
2353853,TOMMIE RANDLE,2620 N MILWAUKEE AVE 3,CHICAGO,IL,
2222984,MIN SOUK SUH,5756 -5758 N LINCOLN AVE  2,CHICAGO,IL,
2313856,WILLIAM E NORWOOD,7140 S ASHLAND AVE 1ST,CHICAGO,IL,
2354793,HIGH QUALITY TOWING INC.,3719 W ARMITAGE AVE,CHICAGO,IL,
2356282,DON IL SONG,1221 N MILWAUKEE AVE 1ST,CHICAGO,IL,
2232843,YOLANDA HERNANDEZ,3647 E 106TH ST,CHICAGO,IL,
2223127,SALON BLUE,2915 N SHEFFIELD AVE 1ST,CHICAGO,IL,
2313046,Bridget M. Campbell,3421 N CENTRAL AVE 1,CHICAGO,IL,
2237543,TANZILLO CONTRACTORS INC.,886 S MILWAUKEE AVE,WHEELING,IL,
2238035,LEOMAX CORP.,134 E HARRISON ST,VILLA PARK,IL,
2308413,Golden Media Solutions,3948 N MONTICELLO AVE FIRST,CHICAGO,IL,
2260817,LAN FOODS CORPORATION,5014 N BROADWAY  1ST,CHICAGO,IL,
2346977,JJ LASALLE L.L.C.,180 N LA SALLE ST 1ST 111,CHICAGO,IL,
2236888,SAI RAMA INC.,957 W ARMITAGE AVE,CHICAGO,IL,
2339090,AIR DUCTORS INC.,1357 W FULLERTON AVE 1ST,CHICAGO,IL,
2270021,NHU T. VO,4925 N BROADWAY  1ST C,CHICAGO,IL,
2245516,QUALITY 1ST CONSTRUCTION CO. INC.,17320  WINDSOR COURT,SOUTH HOLLAND,IL,
2226919,YOUNG N. PARK,111 E CHESTNUT ST 10TH 1004,CHICAGO,IL,
2223520,SHIVAM ENTERPRISES INC,2404 W DEVON AVE,CHICAGO,IL,
2351132,NEW COTTAGE & 87 CURRENCY EXHB,816 E 87TH ST  1ST,CHICAGO,IL,
2330025,BRAD'S TIRE INC,9100 S SOUTH CHICAGO AVE  1ST,CHICAGO,IL,
2233117,FIRST STAR MECHANICAL INC.,453 S ELLIS ST,BENSENVILLE,IL,
2257626,THE UNIVERSITY OF CHICAGO CLOISTERS CLUB,1212 E 59TH ST  1,CHICAGO,IL,
2314009,MARIA DEL CARMEN SERRANO TORRES,9738 S AVENUE L,CHICAGO,IL,
2270050,Midwest Collection Service Inc,2026 N UNIVERSITY ST,PEORIA,IL,
2369145,Three Corners Development Inc.,15657 S 70TH  CT,ORLAND PARK,IL,
2340063,Tungsten 74 LLC,4721 N CLARK ST 3 3N,CHICAGO,IL,20131011
2336069,CHARLES BROWN,1146 S INDEPENDENCE BLVD 1 R,CHICAGO,IL,20130601
2364129,JOH DOMUS INC.,2615 N HALSTED ST 1,CHICAGO,IL,
2329310,CHARLES A BROWN JR,8029 S ABERDEEN ST  1,CHICAGO,IL,
2342500,INTER CAPITAL REALTY CORPORATION,307 N MICHIGAN AVE,CHICAGO,IL,
2257592,ANIMAL WELFARE LEAGUE,6224 S WABASH AVE,CHICAGO,IL,
2355107,THE SHOP : SALON LLC,1505 W FOSTER AVE,CHICAGO,IL,
2368051,Laura T Ott,400 E RANDOLPH ST 12 1220,CHICAGO,IL,
2262426,DADDY COOL'S INC.,2200 N MILWAUKEE AVE 1,CHICAGO,IL,
2246739,JAMES THOMAS RINGNESS,8052 NE 18TH AVE,SEATTLE,WA,
2262055,SUNRISE SUPPLY INC.,2144 W DEVON AVE 1ST 1 W,CHICAGO,IL,
2356419,SUZUKI/ORFF SCHOOL FOR YOUNG MUSICIANS,1148 W CHICAGO AVE,CHICAGO,IL,
2277975,1345 S. WABASH DEVELOPMENT CORPORATION,1345 S WABASH AVE,CHICAGO,IL,
2359803,PIETRO GRIFAGNO,3848 N ODELL AVE 1,CHICAGO,IL,
2252601,Hotsaucegames Chicago Ltd,4017 W IRVING PARK RD 1,CHICAGO,IL,
2248109,MICHAEL CANTERO,2210 W 71ST ST,CHICAGO,IL,
2224263,EQUAL MARKETING INC.,5740-44 N WESTERN AVE,CHICAGO,IL,20130817
2347416,PRINCESS CLEANERS INC,4136 N BROADWAY  1 1,CHICAGO,IL,
2314785,RYAN K SMITH,3510 N SOUTHPORT AVE,CHICAGO,IL,
2263795,FLORA M. COATS,10132 S MAY ST,CHICAGO,IL,
2324377,RUBENIA M. AGUIREE,3538 W WOLFRAM ST,CHICAGO,IL,
2295781,DECORATORS SUPPLY CORP,3610 S MORGAN ST 1ST,CHICAGO,IL,
2324697,DARRICK JACKSON,3727 N BROADWAY  1ST,CHICAGO,IL,
2248087,TOM TOM TAMALE MANUFACTURING CO,4750 S WASHTENAW AVE,CHICAGO,IL,
2304076,DELILAH MARTINEZ,1135 S DELANO EAST CT 3RD 317,CHICAGO,IL,
2292512,120 S HALSTED LLC,120 S HALSTED ST 1ST,CHICAGO,IL,
2317709,TACO BURRITO KING INC.,811 W JACKSON BLVD,CHICAGO,IL,
2296535,BB7 L.L.C,11601 W TOUHY AVE,CHICAGO,IL,
2295770,JOHN-HASSAN JOR' DAN,4100 S ASHLAND AVE 1ST,CHICAGO,IL,
2350401,CARL E. SMITH,5813 S HERMITAGE AVE 1,CHICAGO,IL,
2329267,T G S OIL CO,2155 W 80TH ST 1ST,CHICAGO,IL,20130101
2347560,nayati d waller,7837 S CARPENTER ST 1,CHICAGO,IL,20130423
2349399,JOSE JUAN VARGAS,1832 S 49TH AVE 1,CICERO,IL,
2340054,Home Soul LLC,4526 N LINCOLN AVE 1,CHICAGO,IL,
2236108,A B PEREIRA,1611 S NEWBERRY AVE  FIRST,CHICAGO,IL,
2356516,JAMES F HAJICEK,400 N MAY ST 2 205,CHICAGO,IL,
2368351,RUBEN SALON SPA CO.,3413 N HARLEM AVE 1ST,CHICAGO,IL,
2354192,Shen Milsom & Wilke LLC,2 N RIVERSIDE PLZ 14 1460,CHICAGO,IL,
2356108,SUMMIT MAINTENANCE COMPANY,5860 N MILWAUKEE AVE,CHICAGO,IL,
2307782,WE R GO 2 GUYZ INC.,7723 S COTTAGE GROVE AVE 1ST,CHICAGO,IL,
2357998,GLADSTONE PAINTING CO.,611  COLFAX AVE,ELMHURST,IL,
2273299,MOUNSEF INTERNATIONAL,4738 N KEDZIE AVE 1ST,CHICAGO,IL,
2311319,PERKINS COIE LLP,131 S DEARBORN ST,CHICAGO,IL,20110118
2266322,MICHAEL JOHN KELLY,1258 W BRYN MAWR AVE # J2,CHICAGO,IL,20110410
2358352,A+ TOP CLEANERS INC.,3701 N DAMEN AVE 1ST,CHICAGO,IL,20111113
2258306,ARLETTA M BENNETT,361 E 69TH ST 1ST,CHICAGO,IL,20111022
2295300,WIRTZ RENTALS CO INC,1045 W 47TH ST,CHICAGO,IL,20110418
2349347,THE EYE FOR STYLE DESIGNER RESALE & SALON LLC,2422 W ROOSEVELT RD,CHICAGO,IL,20110317
2351389,JESSICA'S FASHION INC,7015 N CLARK ST 1ST,CHICAGO,IL,20110510
2326345,METRO PARKING AND VALET LLC,30 E HUBBARD ST,CHICAGO,IL,20111214
2235339,FACETS MULTI-MEDIA INCORPORATED,1517 W FULLERTON AVE,CHICAGO,IL,20110522
2284793,Fennel & Iris LLC,1652 W BELMONT AVE FRONT,CHICAGO,IL,
2262363,SHARKY'S 1 INC.,4800 W FULTON ST 1ST D,CHICAGO,IL,20130510
2243920,JOHN DANIEL MILINAC,218 N RONDA RD,MC HENRY,IL,
2260373,HOA LAN SERVICES INC.,1059 W ARGYLE ST 1ST,CHICAGO,IL,
2236358,STARBUCKS CORPORATION,225 N MICHIGAN AVE  42 IL,CHICAGO,IL,
2362807,VERONICA ROMERO,5247 S HAMLIN AVE 1ST,CHICAGO,IL,
2296878,SUNG LEE,5401 S WENTWORTH AVE,CHICAGO,IL,
2290644,SABINAS FOOD PRODUCTS INC,1503  -01509 W 18TH ST  1,CHICAGO,IL,
2257125,SEMINARY CO OP BOOKSTORE INC,5757 S UNIVERSITY AVE,CHICAGO,IL,
2328478,THORNDALE WEST CAFE #1 INC.,1124 W THORNDALE AVE,CHICAGO,IL,
2300524,HUBBARD STATE CIGAR SHOP LIMITED,6 W HUBBARD ST,CHICAGO,IL,
2354714,RONNIE W. TOLISANO,2020 W FARWELL AVE 2 207,CHICAGO,IL,
2294462,THANARATH SUDHAUNG,5965 W CHICAGO AVE 1ST,CHICAGO,IL,20130519
2316890,HARRIS BROTHERS LLC,914 S LOOMIS ST,CHICAGO,IL,
2327516,BONI'S AUTO REPAIR CORP.,4423 W DIVISION ST GROUND,CHICAGO,IL,
2303391,muhammad t yasin,2858 W MONTROSE AVE 1,CHICAGO,IL,
2337133,INTERIOR ENVIRONMENTAL SERVICE,3555 W OGDEN AVE,CHICAGO,IL,
2292466,Extraordinary Care Home Health Agency LLC,10243 S YATES AVE,CHICAGO,IL,20130407
2326002,Sersha Jewelry & Company,5 S WABASH AVE 3 309,CHICAGO,IL,
2333893,SAMONA J. NICHOLSON,347  155TH ST,CALUMET CITY,IL,
2366758,LA CHILANGUEADA,5131 W FULLERTON AVE,CHICAGO,IL,
2358296,MIDTOWN MECHANICAL CORPORATION,4533 W LEXINGTON ST,CHICAGO,IL,
2340454,LINDA B. ZABORS,330 W DIVERSEY PKWY 1,CHICAGO,IL,
2329251,RAYMOND NOBLE SR,8158 S EXCHANGE AVE 1ST,CHICAGO,IL,
2335594,CLUB PARADISE,4300 W CERMAK RD,CHICAGO,IL,
2351918,ENGLEWOOD GAS INC.,150 W 63RD ST,CHICAGO,IL,
2303286,MIREYA GOMEZ GALICIA,3101 W 26TH ST 1ST C64,CHICAGO,IL,
2332083,FLORIA LOPEZ,3120 W 59TH ST 1 1,CHICAGO,IL,
2338632,ESPARZA TRUCKING INC.,3024 S KOLIN AVE 2,CHICAGO,IL,
2270128,VPS HOSPITALITY LLC,2370 N ELSTON AVE 1ST,CHICAGO,IL,
2352635,HEALTH FITNESS CORPORATION,60 E VAN BUREN ST 3,CHICAGO,IL,
2246884,Seva Companies LLC Chicago and Milwaukee,801 N MILWAUKEE AVE 1ST FLOOR,CHICAGO,IL,
2200748,MYUNGJOO SHIN,318 E 47TH ST,CHICAGO,IL,
2303099,EVELYN J. BOLTON,3545 W ARMITAGE AVE 1ST,CHICAGO,IL,
2270448,STATE COLLECTION SERVICE INC.,655  THIRD ST  302,BELOIT,WI,
2222784,SHAHID INCORPORATED,2801 N ASHLAND AVE # 1ST,CHICAGO,IL,
2238811,DUCK WALK INC.,1217 - 1219 W FULLERTON AVE 1ST,CHICAGO,IL,
2291403,AMGG CORP.,2325 S WESTERN AVE,CHICAGO,IL,
2307538,ARTANGO CENTER COMPANY,4217 - 4219 N RAVENSWOOD AVE 1ST,CHICAGO,IL,
2363976,DFM SERVICES LLC,9429 S LEAVITT ST,CHICAGO,IL,
2308262,NICOLAIDES FINK THORPE MICHAELIDES SULLIVAN LLP,71 S WACKER DR 44,CHICAGO,IL,20130222
2290555,LOMANTO INCORPORATED,4050 W LAWRENCE AVE  1ST,CHICAGO,IL,
2240188,GEMMA BARBARA DIXON,2036-2040 W ARMITAGE AVE,CHICAGO,IL,
2250510,IMPERIO AZTECA RESTAURANT SUPPLIERS INC.,4433 S SPRINGFIELD AVE 1ST,CHICAGO,IL,
2202011,URBAN CRAFT INC.,1907 N MENDELL ST 1ST 1002,CHICAGO,IL,
2335450,LOS ARRIADOS INCORPORATED,3101 W 26TH ST 1ST,CHICAGO,IL,
