inspection_id,dba_name,aka_name,license_num,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,latitude,longitude
1424560,BROWN'S CHICKEN LLC,BROWN'S CHICKEN,2093628,Restaurant,Risk 1 (High),5601 W LAWRENCE AVE ,CHICAGO,IL,60630,20141016,Canvass,Fail,41.96767102,-87.76759624
1482467,TANOSHI SUSHI MIKES,TANOSHI,2360064,Restaurant,Risk 1 (High),5547 N CLARK ST ,CHICAGO,IL,60640,20141016,License,No Entry,41.98309881,-87.66852394
1447524,JIMMY JOHNS,JIMMY JOHNS,1573968,Restaurant,Risk 1 (High),216 W JACKSON BLVD ,CHICAGO,IL,60606,20141016,Canvass,Pass,41.87822324,-87.63424738
1467524,LOU MALNATI'S PIZZERIA,LOU MALNATI'S PIZZERIA,2333459,Restaurant,Risk 1 (High),1235 W RANDOLPH ST ,CHICAGO,IL,60607,20141016,License,Fail,41.88411358,-87.65808167
1467525,LOU MALNATI'S PIZZERIA,LOU MALNATI'S PIZZERIA,2333460,Restaurant,Risk 3 (Low),1235 W RANDOLPH ST ,CHICAGO,IL,60607,20141016,License,Fail,41.88411358,-87.65808167
1453591,XSPORT FITNESS,XSPORT FITNESS,1937825,Restaurant(protein shake bar),Risk 2 (Medium),819 S STATE ST ,CHICAGO,IL,60605,20141016,Canvass,Fail,41.87153497,-87.62737082
1441504,Chipotle Mexican Grill,Chipotle Mexican Grill,1355794,Restaurant,Risk 1 (High),1025 W BELMONT AVE ,CHICAGO,IL,60657,20141016,Canvass,Pass,41.9397865,-87.65503926
1418586,DON JUAN,DON JUAN,5108,Restaurant,Risk 1 (High),6730 N NORTHWEST HWY ,CHICAGO,IL,60631,20141016,Canvass,Pass,42.00335424,-87.81729036
1372688,JIMMY JOHN'S - LASALLE,JIMMY JOHN'S - LASALLE,1975258,Restaurant,Risk 2 (Medium),180 N LA SALLE ST ,CHICAGO,IL,60601,20141016,Canvass Re-Inspection,Pass,41.88544439,-87.63258213
1424561,CHEN'S GARDEN,CHEN'S GARDEN,1909273,Restaurant,Risk 1 (High),4445 N PULASKI RD ,CHICAGO,IL,60630,20141016,Canvass,Pass,41.96223481,-87.72771372
1424556,SIAM TREASURE RESTAURANT,SIAM TREASURE RESTAURANT,64774,Restaurant,Risk 1 (High),7152 N HARLEM AVE ,CHICAGO,IL,60631,20141015,Canvass,Pass,42.01148253,-87.80678811
1480346,LOS CANDILES,LOS CANDILES,46041,Restaurant,Risk 1 (High),2624 S CENTRAL PARK AVE ,CHICAGO,IL,60623,20141015,Canvass,Fail,41.84360781,-87.71491199
1497816,FRANCESCA'S CAFE,FRANCESCA'S CAFE,2152737,Restaurant,Risk 2 (Medium),852 N DAMEN AVE ,CHICAGO,IL,60622,20141015,Canvass,Pass,41.89749701,-87.67724471
1497818,"TONY'S FINER FOODS ENTERPRISES, INC.",TONY'S FINER FOODS,1717529,Grocery Store,Risk 1 (High),4137 N ELSTON AVE ,CHICAGO,IL,60618,20141015,Complaint,Pass,41.9561262,-87.72248283
1497819,BEVERLY BAKERY INC,BEVERLY BAKERY INC,1546696,Bakery,Risk 1 (High),10528 S WESTERN AVE ,CHICAGO,IL,60643,20141015,Canvass,Fail,41.70184538,-87.68162396
1408266,SUBWAY RESTAURANT,SUBWAY RESTAURANT,1953503,Restaurant,Risk 1 (High),3207 W DIVERSEY AVE ,CHICAGO,IL,60647,20141015,Canvass,Pass w/ Conditions,41.93192146,-87.70774191
1497820,FITNESS FORMULA CLUBS - GOLD COAST,FITNESS FORMULA CLUBS - GOLD COAST,37882,Restaurant,Risk 2 (Medium),1030 N CLARK ST ,CHICAGO,IL,60610,20141015,Canvass Re-Inspection,Pass w/ Conditions,41.90153198,-87.63152607
1497821,LA DIOSA,LA DIOSA,2354262,Restaurant,Risk 1 (High),2308 N CLARK ST ,CHICAGO,IL,60614,20141015,License Re-Inspection,Pass,41.92400932,-87.63967069
1497822,IZZY'S STOP N SHOP,,2354401,Grocery Store,Risk 3 (Low),8647 S COTTAGE GROVE ,CHICAGO,IL,60619,20141015,License,Pass,41.73707998,-87.60468808
1497824,MATILDA,MATILDA,44826,Restaurant,Risk 1 (High),3101 N SHEFFIELD AVE ,CHICAGO,IL,60657,20141015,Canvass,Pass,41.9381354,-87.6538991
1497826,ORANGE LEAF CHICAGO,ORANGE LEAF CHICAGO,2334308,Restaurant,Risk 2 (Medium),11045 S KEDZIE AVE ,CHICAGO,IL,60655,20141015,License,Pass,41.69205749,-87.70069701
1385697,CITY GRILL AND CAFE,,2359798,Restaurant,Risk 2 (Medium),4942 W CHICAGO AVE ,CHICAGO,IL,60651,20141015,License,Fail,41.89508094,-87.74997734
1372682,7-ELEVEN,7-ELEVEN,1300237,Grocery Store,Risk 2 (Medium),29 E MADISON ST ,CHICAGO,IL,60602,20141015,Canvass,Pass w/ Conditions,41.88196533,-87.62679322
1497829,CHARCOAL DELIGHT INC,CHARCOAL DELIGHTS,14192,Restaurant,Risk 1 (High),3139 W FOSTER AVE ,CHICAGO,IL,60625,20141015,Canvass Re-Inspection,Pass,41.97564376,-87.70783409
1199560,STARBUCKS COFFEE #2513,STARBUCKS COFFEE #2513,1145143,Restaurant,Risk 2 (Medium),1700 W DIVERSEY PKWY ,CHICAGO,IL,60614,20141015,Canvass,Pass,41.93248247,-87.67089013
1497828,STARBUCKS COFFEE,STARBUCKS COFFEE,2147404,Restaurant,Risk 2 (Medium),600 N STATE ST ,CHICAGO,IL,60654,20141015,Canvass,Pass,41.89250117,-87.62824274
1497963,UNDERGROUND WONDER BAR,UNDERGROUND WONDER BAR,2147105,Restaurant,Risk 1 (High),710 N CLARK ST ,CHICAGO,IL,60610,20141015,Canvass,No Entry,41.89523179,-87.6313589
1387689,Fernwood,Fernwood,23201,School,Risk 2 (Medium),10041 S Union (700W) ,CHICAGO,IL,60628,20141015,Canvass Re-Inspection,Pass,41.71119799,-87.6403774
1497830,DAVENPORT'S,DAVENPORT'S,67919,Restaurant,Risk 2 (Medium),1383 N MILWAUKEE AVE ,CHICAGO,IL,60622,20141015,Canvass,Pass,41.90703839,-87.67201512
1497834,H-DOGS,H-DOGS,2104431,Restaurant,Risk 1 (High),4655 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60653,20141015,Canvass,Pass,41.80956704,-87.61644678
1307700,RAY'S ISLAND GRILL LLC,RAY'S ISLAND GRILL,2264042,Mobile Food Dispenser,Risk 3 (Low),2645 W 63RD ST ,CHICAGO,IL,60629,20141015,License,Fail,41.77905237,-87.69030268
1497836,"BAI CAFE,INC.",BAI CAFE,2078772,Restaurant,Risk 1 (High),3406 N ASHLAND AVE ,CHICAGO,IL,60657,20141015,Complaint,Pass,41.94360207,-87.66891733
1497837,KINDERCARE LEARNING CENTERS,KINDERCARE LEARNING CENTERS,2215770,Daycare Combo 1586,Risk 1 (High),1733 N MARCEY ST ,CHICAGO,IL,60614,20141015,License,Fail,41.91387373,-87.65509573
1372683,MACY'S,MARKET PLACE/ STARBUCKS COFFEE/ FRANGO,61210,Restaurant,Risk 1 (High),111 N STATE ST ,CHICAGO,IL,60602,20141015,Complaint,Pass,41.88347312,-87.62772975
1497839,HASH HOUSE A GO GO,HASH HOUSE A GO GO,2041814,Restaurant,Risk 1 (High),1212 N STATE PKWY ,CHICAGO,IL,60610,20141015,Canvass,Fail,41.90431303,-87.62883833
1497838,JIBEK JOLU,JIBEK JOLU CENTRAL ASIAN CUISINE,1904287,Restaurant,Risk 1 (High),5047 N LINCOLN AVE ,CHICAGO,IL,60625,20141015,Complaint,Fail,41.9731385,-87.69131446
1497843,SPRING HILL SUITES,SPRING HILL SUITES,1843771,Restaurant,Risk 2 (Medium),410 N DEARBORN ST ,CHICAGO,IL,60654,20141015,Canvass,Pass,41.88963425,-87.6297443
1497841,LOS MANGOS NEVERIA Y FRUTERIA,LOS MANGOS NEVERIA Y FRUTERIA,2153439,Restaurant,Risk 1 (High),3551 W 26TH ST ,CHICAGO,IL,60623,20141015,Canvass,Pass,41.84428142,-87.71438586
1497840,WING CHONG RESTAURANT,WING CHONG RESTAURANT,1225671,Restaurant,Risk 1 (High),4077 N ELSTON AVE ,CHICAGO,IL,60618,20141015,Canvass,Pass,41.95528789,-87.7212583
1497842,ARISTO FOOD & LIQUOR,ARISTO FOOD & LIQUOR,1197310,Grocery Store,Risk 2 (Medium),307-315 E 47TH ST ,CHICAGO,IL,60653,20141015,Complaint,Pass,41.80923163,-87.61925855
1387690,Sullivan House High School,SULLIVAN HOUSE HIGH,1878481,School,Risk 2 (Medium),8164 S South Chicago AVE ,CHICAGO,IL,60617,20141015,Canvass,Pass,41.74629013,-87.57854946
1497845,BLAZE PIZZA,,2340600,Restaurant,Risk 1 (High),24 S CLINTON ST ,CHICAGO,IL,60661,20141015,License,Pass,41.88110007,-87.64131524
1497846,RESIDENCE INN,RESIDENCE INN,1869250,Restaurant,Risk 2 (Medium),410 N DEARBORN ST ,CHICAGO,IL,60654,20141015,Canvass,Pass,41.88963425,-87.6297443
1497847,E & H MINI MART INC.,E & H MINI MART INC.,2358871,Grocery Store,Risk 3 (Low),4722 N KEDZIE AVE ,CHICAGO,IL,60625,20141015,License Re-Inspection,Pass,41.96733957,-87.70858546
1497848,FAIRPLAY FINER FOODS INC,FAIRPLAY FINER FOODS INC,10949,Grocery Store,Risk 1 (High),4640 S HALSTED ST ,CHICAGO,IL,60609,20141015,Complaint,Pass,41.80962977,-87.64570757
1497849,THAI AROMA INC,THAI AROMA,1909730,Restaurant,Risk 1 (High),4142 N BROADWAY ,CHICAGO,IL,60613,20141015,Complaint,Pass w/ Conditions,41.95798395,-87.65289438
1453586,Fornetto-Mei on Grant,MEI'S KITCHEN,1718535,Restaurant,Risk 1 (High),1108 S MICHIGAN AVE ,CHICAGO,IL,60605,20141015,Complaint,Fail,41.86900222,-87.62427007
1424554,EBINGER ELEMENTARY SCHOOL,EBINGER  ELEMENTARY SCHOOL,23051,School,Risk 1 (High),7350 W Pratt (6800N) ,CHICAGO,IL,60631,20141015,Canvass Re-Inspection,Pass,42.00443557,-87.81116435
1418580,THE PRODUCE CENTER,THE PRODUCE CENTER,44723,Grocery Store,Risk 1 (High),5820 N MILWAUKEE AVE ,CHICAGO,IL,60646,20141015,Canvass,Pass,41.98726964,-87.7785157
1506220,Pueblo Nuevo Restaurant,PUEBLO NUEVO,2098852,Restaurant,Risk 1 (High),4342 N CENTRAL AVE ,CHICAGO,IL,60634,20141015,Canvass,Pass,41.95996587,-87.76737288
1372684,DUNKIN DONUTS,DUNKIN DONUTS,1771749,Restaurant,Risk 2 (Medium),125 S CLARK ST ,CHICAGO,IL,60603,20141015,Canvass,Pass,41.87998851,-87.63068884
1447519,McDONALD'S,McDONALD'S,1969971,Restaurant,Risk 2 (Medium),225 S CANAL ST ,CHICAGO,IL,60606,20141015,Complaint Re-Inspection,Pass,41.87853128,-87.63942746
1497850,WILLIES GROCERY STORE INC.,WILLIES GROCERY STORE INC.,1515440,Grocery Store,Risk 2 (Medium),4958 S WOLCOTT AVE ,CHICAGO,IL,60609,20141015,Complaint,Pass,41.80315102,-87.67226604
1497851,EDIBLE ARRANGEMENTS,EDIBLE ARRANGEMENTS,1621741,Grocery Store,Risk 2 (Medium),2223 N CLYBOURN AVE ,CHICAGO,IL,60614,20141015,Canvass,Pass w/ Conditions,41.92214836,-87.66492787
1497852,"51 HALSTED, INC.","51 HALSTED, INC.",2355181,Grocery Store,Risk 3 (Low),5101-5109 S HALSTED ST ,,IL,60609,20141015,License,Fail,41.80154013,-87.64519699
1480347,BIRRIERIA LA BARCA,BIRRIERIA LA BARCA,2319909,Restaurant,Risk 1 (High),4125 W 26TH ST ,CHICAGO,IL,60623,20141015,Canvass,Pass,41.84409518,-87.72817615
1387691,JACK' S FAMOUS WINGS,JACK' S FAMOUS WINGS,1969754,Restaurant,Risk 1 (High),100 W 111TH ST ,CHICAGO,IL,60628,20141015,Canvass,Pass,41.69266063,-87.62594006
1307701,NEW HOPE  LUTHERAN SCHOOL,NEW HOPE LUTHERN SCHOOL,26702,School,Risk 1 (High),6416 S Washtenaw (2700W) ,CHICAGO,IL,60629,20141015,Complaint Re-Inspection,Fail,41.77670722,-87.69103939
1325253,"WEST SIDE QUICK MART, INC",,2203509,Grocery Store,Risk 2 (Medium),2750 W MADISON ST ,CHICAGO,IL,60612,20141015,Canvass,Out of Business,41.88119086,-87.69587923
1372685,EDIBLE ARRANGEMENTS,EDIBLE ARRANGEMENTS,2093237,Restaurant,Risk 2 (Medium),136 S DEARBORN ST ,CHICAGO,IL,60603,20141015,Canvass,Pass,41.87975888,-87.62950352
1497854,Sol De Mexico Tierra Azteca,Sol De Mexico Tierra Azteca,2022109,Restaurant,Risk 1 (High),3018-3020 N Cicero AVE ,CHICAGO,IL,60641,20141015,Canvass,Pass w/ Conditions,41.93575126,-87.74691044
1497853,DASTORKON,DASTORKON,2221173,Restaurant,Risk 1 (High),351 W OAK ST ,CHICAGO,IL,60610,20141015,Complaint,Pass,41.90038779,-87.63781902
1497855,LAZZAT,LAZZAT,2220577,Restaurant,Risk 1 (High),2245 W IRVING PARK RD ,CHICAGO,IL,60618,20141015,Complaint,Pass w/ Conditions,41.9539486,-87.68539017
1325254,ROSELAND FOOD & LIQUOR,"JAY-MAHARAJ MINI MART, INC.",2283476,Grocery Store,Risk 3 (Low),3407 W MADISON ST ,CHICAGO,IL,60624,20141015,Canvass,Fail,41.88080462,-87.7113755
1418581,EAST OF EDENS,EAST OF EDENS,23369,Restaurant,Risk 1 (High),6350 N CICERO AVE ,CHICAGO,IL,60646,20141015,Canvass,Pass,41.99714701,-87.74849096
1497832,WONDERBURGER INC,WONDERBURGER INC,15512,Restaurant,Risk 2 (Medium),11045 S KEDZIE AVE ,CHICAGO,IL,60655,20141015,Canvass,Out of Business,41.69205749,-87.70069701
1497857,TOSCANA,TOSCANA,2099465,Restaurant,Risk 1 (High),5357 N LINCOLN AVE ,CHICAGO,IL,60625,20141015,Canvass,Pass,41.97941114,-87.69254008
1482462,LA PATISSERIE P,LA PATISSERIE P,39871,Bakery,Risk 1 (High),1050-1052 W ARGYLE ST ,CHICAGO,IL,60640,20141015,Canvass Re-Inspection,Pass,41.97339413,-87.65695653
1497903,SOUTHPORT AND IRVING,SOUTHPORT AND IRVING,2157141,Restaurant,Risk 1 (High),4000-4006 N SOUTHPORT AVE ,CHICAGO,IL,60613,20141015,Complaint,Pass w/ Conditions,41.95439962,-87.66436309
1439590,KINDERCARE LEARNING CENTERS,UNIVERSITY CHILDREN'S CENTER,2215771,DAYCARE,Risk 1 (High),446 E ONTARIO ST ,CHICAGO,IL,60611,20141015,License,Pass w/ Conditions,41.89357131,-87.61594748
1482463,CAFE HOANG,CAFE HOANG,2157756,Restaurant,Risk 1 (High),1020 W ARGYLE ST ,CHICAGO,IL,60640,20141015,Canvass Re-Inspection,Pass,41.97340854,-87.65584324
1199561,DUNKIN DONUTS,DUNKIN DONUTS,1820926,Restaurant,Risk 2 (Medium),500 W MADISON ST ,CHICAGO,IL,60661,20141015,Short Form Complaint,Pass,41.88199434,-87.63975868
1424555,TAQUERIA LOS AZARES,TAQUERIA LOS AZARES,2179179,Restaurant,Risk 1 (High),7148 N HARLEM AVE ,CHICAGO,IL,60631,20141015,Canvass,Fail,42.01135739,-87.80678841
1497833,DELISIAS MEXICANAS #2,DELISIAS MEXICANAS #2,2192846,Restaurant,Risk 1 (High),2700 S TRUMBULL AVE ,CHICAGO,IL,60623,20141015,Canvass,Pass w/ Conditions,41.84251235,-87.71122481
1447520,7 ELEVEN # 36881A,7 ELEVEN,2289889,Grocery Store,Risk 2 (Medium),177 N WELLS ST ,CHICAGO,IL,60606,20141015,Canvass,Pass,41.88525719,-87.6337698
1385699,CENTRAL PLAZA RESIDENTIAL HOME,CENTRAL PLAZA RESIDENTIAL HOME,13681,Long Term Care,Risk 1 (High),321 N CENTRAL AVE ,CHICAGO,IL,60644,20141015,Complaint,Pass,41.88638428,-87.76493413
1453587,YOLK,YOLK,1894000,Restaurant,Risk 1 (High),1120 S MICHIGAN AVE ,CHICAGO,IL,60605,20141015,Canvass,Fail,41.86862204,-87.62426074
1439591,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1044724,Restaurant,Risk 1 (High),291 E ONTARIO ST ,CHICAGO,IL,60611,20141015,Short Form Complaint,Pass,41.89329368,-87.62039289
1418582,JET'S PUBLIC HOUSE,JET'S PUBLIC HOUSE,1591573,Restaurant,Risk 1 (High),6148 N MILWAUKEE AVE ,CHICAGO,IL,60646,20141015,Canvass,Pass,41.99337576,-87.78427522
1453588,SKYGROCER,SKYGROCER,1959284,Grocery Store,Risk 3 (Low),1251-1255 S MICHIGAN AVE ,CHICAGO,IL,60605,20141015,Canvass,Pass,41.86607901,-87.62397407
1424557,"1st HUNAN SPRING, INC",1ST HUNAN SPRING,2303648,Restaurant,Risk 1 (High),5279 N ELSTON AVE ,CHICAGO,IL,60630,20141015,Canvass Re-Inspection,Pass,41.97704127,-87.75442839
1385698,BEN SALEM FOOD MARKET,BEN SALEM FOOD MARKET,2037207,Grocery Store,Risk 2 (Medium),3452-3454 W CHICAGO AVE ,CHICAGO,IL,60651,20141015,Complaint,Fail,41.89559644,-87.71353998
1447521,McDONALD'S,McDONALD'S,1969969,Restaurant,Risk 2 (Medium),29 N WACKER DR ,CHICAGO,IL,60606,20141015,Canvass Re-Inspection,Pass,41.88270035,-87.63663756
1325255,"MADISON QUICK MARKET, INC.",MADISON QUICK MARKET,2069465,Grocery Store,Risk 2 (Medium),2748 W MADISON ST ,CHICAGO,IL,60612,20141015,Canvass,Out of Business,41.88119124,-87.69580605
1497827,SIMPLY SOUPS SALADS & SANDWICHES,SIMPLY SOUPS SALADS & SANDWICHES,2222369,Restaurant,Risk 1 (High),635 E 47TH ST ,CHICAGO,IL,60653,20141015,Canvass,Pass,41.80937219,-87.6101459
1439592,SOPHIE'S AT SAKS FIFTH AVENUE,,2262339,Restaurant,Risk 1 (High),700 N MICHIGAN AVE ,CHICAGO,IL,60611,20141015,Canvass Re-Inspection,Pass,41.89497951,-87.62439997
1464529,TASTE OF TRINIDAD,TASTE OF TRINIDAD,2359507,Restaurant,Risk 1 (High),2045 W HOWARD ST ,CHICAGO,IL,60645,20141014,License Re-Inspection,Pass,42.01935226,-87.68218644
1497764,WAGNERS BAKERY,WAGNERS BAKERY,2303640,Bakery,Risk 2 (Medium),2148 W CERMAK RD ,CHICAGO,IL,60608,20141014,Canvass,Pass,41.85221558,-87.68024388
1497766,WOODLAWN,WOODLAWN,23631,School,Risk 1 (High),6657 S Kimbark (1300E) AVE ,CHICAGO,IL,60637,20141014,Canvass,Pass,,
1497765,SUBWAY,SUBWAY,2359708,Restaurant,Risk 1 (High),749 E 47TH ST ,CHICAGO,IL,60653,20141014,License,Fail,41.80941584,-87.6069929
1497767,JEWEL FOOD STORE #3176,JEWEL FOOD STORE #3176,1404,Grocery Store,Risk 1 (High),9400 S ASHLAND AVE ,CHICAGO,IL,60620,20141014,Canvass,Pass,41.72294122,-87.66286287
1497770,7 Eleven #33734H,7 Eleven,2289063,Grocery Store,Risk 2 (Medium),1508 N DAMEN AVE ,CHICAGO,IL,60622,20141014,Canvass,Pass w/ Conditions,41.90854443,-87.67755694
1497768,INTERNATIONAL HOUSE OF PANCAKES,IHOP,1045099,Restaurant,Risk 1 (High),2818 W DIVERSEY AVE ,CHICAGO,IL,60647,20141014,Complaint,Pass,41.93219924,-87.69851035
1497773,SUBWAY,SUBWAY,2202608,Restaurant,Risk 1 (High),10319 S PULASKI RD ,CHICAGO,IL,60655,20141014,Canvass,Pass w/ Conditions,41.7052743,-87.72074789
1497769,FRESHII,FRESHII,2358587,Restaurant,Risk 1 (High),200 E RANDOLPH ST ,CHICAGO,IL,60601,20141014,License,Fail,41.88463208,-87.62224799
1497823,VIDA,VIDA,2293472,Restaurant,Risk 1 (High),3452 S WESTERN AVE ,CHICAGO,IL,60608,20141014,Canvass,No Entry,41.83046066,-87.68518673
1497825,CUACO RESTAURANT,CUACO RESTAURANT,42492,Restaurant,Risk 1 (High),3434 S WESTERN AVE ,CHICAGO,IL,60608,20141014,Canvass,No Entry,41.83107541,-87.68520272
1497771,CRUMBS BAKE SHOP,CRUMBS BAKE SHOP,2196470,Restaurant,Risk 2 (Medium),845 N MICHIGAN AVE ,CHICAGO,IL,60611,20141014,Canvass,Out of Business,41.89807992,-87.62394571
1497777,PAIRED,PAIRED,2334221,Tavern,Risk 3 (Low),3325 N HALSTED ST ,CHICAGO,IL,60657,20141014,License,Fail,41.94260283,-87.649207
1497772,SMOOTHIES N' SUCH LLC,L.A FITNESS HEALTH CLUB,2125866,Restaurant,Risk 2 (Medium),55 E RANDOLPH ST ,CHICAGO,IL,60601,20141014,Canvass,Pass,41.88438762,-87.62586885
1497774,"CHICAGO'S FINEST DELI ON WHEELS, LLC","CHICAGO'S FINEST DELI ON WHEELS, LLC",2246695,Mobile Food Preparer,Risk 1 (High),324 N LEAVITT ,CHICAGO,IL,60612,20141014,License Re-Inspection,Pass,41.88743405,-87.68184949
1307698,SAINT GALL SCHOOL,SAINT GALL SCHOOL,1981588,School,Risk 1 (High),5515 S SAWYER AVE ,CHICAGO,IL,60629,20141014,Canvass,Pass,41.79301259,-87.70461898
1387686,Burnside,Burnside,29021,School,Risk 1 (High),650 E 91st PL ,CHICAGO,IL,60619,20141014,Canvass,Fail,41.72850759,-87.60747108
1385691,LA ISLA PEQUENA,LA ISLA PEQUENA,2359751,Restaurant,Risk 1 (High),4107 W NORTH AVE ,CHICAGO,IL,60639,20141014,License,Fail,41.90973595,-87.72927347
1497776,CRUMBS BAKE SHOP,CRUMBS BAKE SHOP,2359453,Restaurant,Risk 2 (Medium),845 N MICHIGAN AVE ,CHICAGO,IL,60611,20141014,License,Pass,41.89807992,-87.62394571
1497775,Via Due' Wine Bar,Via Due' Wine Bar,1520256,,Risk 3 (Low),1417 W FULLERTON AVE ,CHICAGO,IL,60614,20141014,Canvass,Out of Business,41.9250972,-87.66407756
1497778,LA FLOR DE MICHOACAN,LA FLOR DE MICHOACAN,2314728,Grocery Store,Risk 1 (High),5155-5159 W ADDISON ST ,CHICAGO,IL,60641,20141014,Canvass,Fail,41.9458951,-87.75664585
1506216,7-ELEVEN # 30099C,7-ELEVEN,2354325,Grocery Store,Risk 1 (High),6540 W BELMONT AVE ,CHICAGO,IL,60634,20141014,License,Pass,41.93836238,-87.79000629
1497831,GIRL & THE GOAT,GIRL & THE GOAT,1992138,Restaurant,Risk 1 (High),809-813 W RANDOLPH ST ,CHICAGO,IL,60607,20141014,Complaint,Pass w/ Conditions,41.88429093,-87.64784177
1497780,KNIFE & TINE,KNIFE & TINE,2350419,Restaurant,Risk 1 (High),1417 W Fullerton AVE ,CHICAGO,IL,60614,20141014,License,Pass,41.9250972,-87.66407756
1497781,WADSWORTH ELEM,WADSWORTH ELEM,3240687,School,Risk 1 (High),6650 S Ellis (1000E) AVE ,CHICAGO,IL,60637,20141014,Canvass,Fail,,
1497782,BOUTIQUE BITES,,2334766,Catering,Risk 1 (High),224 N ADA ,CHICAGO,IL,60607,20141014,License,Fail,41.88624675,-87.66093333
1199555,ELAINE'S COFFEE CALL,ELAINE'S COFFEE CALL,2163202,Restaurant,Risk 2 (Medium),1816 N CLARK ST ,CHICAGO,IL,60614,20141014,Canvass,Out of Business,41.91524999,-87.63429327
1497784,POPEYE'S CHICKEN,POPEYE'S CHICKEN,2172561,Restaurant,Risk 1 (High),2556 S CALIFORNIA AVE ,CHICAGO,IL,60608,20141014,Complaint,Fail,41.84473394,-87.69536307
1325252,ZOKU SUSHI,ZOKU,2121304,Restaurant,Risk 1 (High),1616 N KEDZIE AVE ,CHICAGO,IL,60647,20141014,Complaint,Pass,41.91065148,-87.70693516
1497783,KNIFE & TINE,KNIFE & TINE,2350420,Restaurant,Risk 1 (High),1417 W Fullerton AVE ,CHICAGO,IL,60614,20141014,License,Pass,41.9250972,-87.66407756
1497785,DAVE & BUSTER'S,DAVE & BUSTER'S,41906,Restaurant,Risk 1 (High),1030 N CLARK ST ,CHICAGO,IL,60610,20141014,Canvass,Fail,41.90153198,-87.63152607
1385692,LAS AMERICAS FOOD& LIQUOR INC.,LAS AMERICAS FOOD& LIQUOR INC.,48290,Grocery Store,Risk 2 (Medium),1156 N PULASKI RD ,CHICAGO,IL,60651,20141014,Canvass Re-Inspection,Pass,41.90246838,-87.72644326
1387687,Gillespie,Gillespie,23321,School,Risk 1 (High),9301 S State ST ,CHICAGO,IL,60619,20141014,Canvass,Fail,41.72529635,-87.62368165
1497786,BOUTIQUE BITES,,2334765,Catering,Risk 3 (Low),224 N ADA ,CHICAGO,IL,60607,20141014,License,Fail,41.88624675,-87.66093333
1497787,STARBUCKS COFFEE #2443,STARBUCKS COFFEE #2443,1046017,Restaurant,Risk 2 (Medium),1588 N MILWAUKEE AVE ,CHICAGO,IL,60622,20141014,Canvass,Fail,41.91027801,-87.67751595
1506217,7-ELEVEN # 30099C,7-ELEVEN,2354328,Grocery Store,Risk 1 (High),6540 W BELMONT AVE ,CHICAGO,IL,60634,20141014,License,Pass,41.93836238,-87.79000629
1497790,SUBWAY 28330,SUBWAY 28330,1474226,Restaurant,Risk 1 (High),120 S STATE ST ,CHICAGO,IL,60603,20141014,Complaint,Pass w/ Conditions,41.88012466,-87.62787194
1497788,KNIFE & TINE,,1980806,Restaurant,Risk 1 (High),1417 W Fullerton AVE ,CHICAGO,IL,60614,20141014,Canvass,Out of Business,41.9250972,-87.66407756
1497789,IHOP,IHOP,1682456,Restaurant,Risk 1 (High),7601 S CICERO AVE ,CHICAGO,IL,60652,20141014,Canvass Re-Inspection,Pass,41.75466012,-87.74138476
1497791,LEARN & GROW CHILDCARE,LEARN & GROW CHILDCARE,2349529,Children's Services Facility,Risk 1 (High),2818-20 W NORTH AVE ,CHICAGO,IL,60647,20141014,License,Fail,41.91031967,-87.69787843
1506218,7 ELEVEN # 30099M,7 ELEVEN,2293322,Grocery Store,Risk 2 (Medium),6540 W BELMONT AVE ,CHICAGO,IL,60634,20141014,Canvass,Out of Business,41.93836238,-87.79000629
1497795,U OF C  WOODLAWN,U OF C  WOODLAWN,3240700,School,Risk 1 (High),6420 S University (1132E) ,CHICAGO,IL,60637,20141014,Canvass,Pass,41.77812652,-87.59815597
1199556,HOMEMADE PIZZA,HOMEMADE PIZZA,2049632,Restaurant,Risk 2 (Medium),1651 N WELLS ST ,CHICAGO,IL,60614,20141014,Canvass,Out of Business,41.91262714,-87.63460884
1497794,AUNTIE ANNE'S PRETZELS & RED MANGO,AUNTIE ANNE'S PRETZELS & RED MANGO,2121246,Restaurant,Risk 2 (Medium),835 N MICHIGAN AVE ,CHICAGO,IL,60611,20141014,Canvass,Pass,41.89774086,-87.62396132
1385693,ABE'S AND TOMMIE'S CARRYOUT,ABE'S AND TOMMIE'S CARRYOUT,2008833,Restaurant,Risk 2 (Medium),5107 W CHICAGO AVE ,CHICAGO,IL,60651,20141014,Short Form Complaint,Pass w/ Conditions,41.8948497,-87.75348965
1497792,PANADERIA  AZUCAR,PANADERIA  AZUCAR,2284124,BAKERY/GROCERY,Risk 2 (Medium),3711 W MONTROSE AVE ,CHICAGO,IL,60618,20141014,Canvass,Out of Business,41.96092394,-87.72093842
1497797,TANDOOR,TANDOOR,2134495,Restaurant,Risk 1 (High),2652 N HALSTED ST ,CHICAGO,IL,60614,20141014,Complaint Re-Inspection,Pass,41.93054553,-87.64908543
1497817,MARATHON,MARATHON,76811,Grocery Store,Risk 3 (Low),1201 W 87TH ST ,CHICAGO,IL,60620,20141014,Canvass,Out of Business,41.73582461,-87.65339765
